,Unnamed: 0,Unnamed: 0.1,Post_ID,Comment,Likes,Comment_ID,Commenter_ID,created_time,keys
174503,174503,174549,148755278523144_1227837417281586,Keeping these Soldiers and their loved ones in our thoughts as they take on their next mission.,9,1227837417281586_1227841053947889,1.73259e+14,2016-05-20T15:14:01+0000,148755278523144
174504,174504,174550,148755278523144_1227837417281586,"God keep our soldiers safe. Watch over their family and loved ones.  So, so proud of each and everyone.",7,1227837417281586_1227863790612282,1.22918e+15,2016-05-20T15:14:01+0000,148755278523144
174505,174505,174551,148755278523144_1227837417281586,May God bless those soldiers and their families. And all other soldiers home and away. Thank you for your service.,1,1227837417281586_1228598393872155,1.02099e+16,2016-05-20T15:14:01+0000,148755278523144
174506,174506,174552,148755278523144_1227837417281586,"How proud of y'all I am. May our Lord and Savior keep you safe from harm, just know I will lift your family up to Jesus in my prayers. MAY GOD BLESS!!!!!Ì†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏ÇÌ†ΩÌ∏Ç",4,1227837417281586_1227856957279632,5.14183e+14,2016-05-20T15:14:01+0000,148755278523144
174507,174507,174553,148755278523144_1227837417281586,May God Bless these Soldier's and keep watch over them during their deployment.  God Bless Their Families.,0,1227837417281586_1228134837251844,9.63806e+14,2016-05-20T15:14:01+0000,148755278523144
174508,174508,174554,148755278523144_1227837417281586,May God watch over you all and bring you safely home.  Thank you for your service. Thank your families for their sacrifice.  Ì†ºÌ∑∫Ì†ºÌ∑∏,1,1227837417281586_1228042993927695,1.15789e+15,2016-05-20T15:14:01+0000,148755278523144
174509,174509,174555,148755278523144_1227837417281586,"My dear child, your father for a few years got used to guard it and protect it, now will see you fly. My heart gets tight just thinking you away, but at the same time I feel proud that you are able to take off and breaking the sky alone.

Simone, you embark now on a great adventure in an experience that will surely be unforgettable. I'll stay here rooting for you, watching from afar and with much love and affection your trip.

Few things in life bring so much growth as being out of our nest, out of our comfort zone. And you, as I know, already likes lift flights, now is going to take taste. Neither the sky is your limit! And I can only be proud.

Go with God, my daughter! Take care and know I'll be here waiting for you to take care of their tired wings when you get back and ready to continue flying. Fly away, fly high on my daughter. I love you!",6,1227837417281586_1227879863944008,1.43917e+15,2016-05-20T15:14:01+0000,148755278523144
174510,174510,174556,148755278523144_1227837417281586,Cuidate mucho watch your back cuidese unos con otros te quiero mucho hermana I'm proud to have a sister whit more balls then a lot of men out there aqui te esperamos Ì†ΩÌ±çÌ†ΩÌ±ç‚úåÔ∏è‚úåÌ†ΩÌ±äÌ†ΩÌ±ä,2,1227837417281586_1227876117277716,5.75855e+14,2016-05-20T15:14:01+0000,148755278523144
174511,174511,174557,148755278523144_1227837417281586,Our thanks and prayers for all your safety and good health ..Always pray to our Dear Lord for his guidance and protection and always thank Him everyday you wake up  and everybody's safe..AMEN.!!!!!!,0,1227837417281586_1228471623884832,2.89681e+14,2016-05-20T15:14:01+0000,148755278523144
174512,174512,174558,148755278523144_1227837417281586,"G
Proud of you my brothers  and sisters.   Come home soon.",2,1227837417281586_1227910403940954,1.57164e+15,2016-05-20T15:14:01+0000,148755278523144
174513,174513,174559,148755278523144_1227837417281586,We praye and keep our dear childre in our thoughts. and Lord  please keep thise precious young people safe,1,1227837417281586_1227920823939912,1.04797e+15,2016-05-20T15:14:01+0000,148755278523144
174514,174514,174560,148755278523144_1227837417281586,Praying for these soldiers and their families. God Bless you!,1,1227837417281586_1227871983944796,1.16523e+15,2016-05-20T15:14:01+0000,148755278523144
174515,174515,174561,148755278523144_1227837417281586,My grandson Micheal Keshena with his soldier Mom Jaime Ramsdell.  God bless and stay safe.,4,1227837417281586_1227923517272976,2.72278e+14,2016-05-20T15:14:01+0000,148755278523144
174516,174516,174562,148755278523144_1227837417281586,I was with some of em back in AIT. Stay safe yall brothers and sisters! God bless,2,1227837417281586_1228274590571202,1.24588e+15,2016-05-20T15:14:01+0000,148755278523144
174517,174517,174563,148755278523144_1227837417281586,Thank you soldiers for your sarifice may the Lord be with you,0,1227837417281586_1228757593856235,2.15988e+14,2016-05-20T15:14:01+0000,148755278523144
174518,174518,174564,148755278523144_1227837417281586,Be safe my brothers and sisters. Ì†ºÌ∑∫Ì†ºÌ∑∏#Armystrong,0,1227837417281586_1228148463917148,1.02098e+16,2016-05-20T15:14:01+0000,148755278523144
174519,174519,174565,148755278523144_1227837417281586,God watch over these soldiers so that may return home to their families...Thank youÌ†ºÌ∑∫Ì†ºÌ∑∏,0,1227837417281586_1228491943882800,1.23532e+15,2016-05-20T15:14:01+0000,148755278523144
174520,174520,174566,148755278523144_1227837417281586,"Keep them safe and their families strong, God bless.",2,1227837417281586_1227862503945744,1.02068e+16,2016-05-20T15:14:01+0000,148755278523144
174521,174521,174567,148755278523144_1227837417281586,I thank you all for you service and sending prayers for you all and their families. ‚ù§Ô∏èÌ†ΩÌπèÌ†ºÌøºÌ†ºÌ∑∫Ì†ºÌ∑∏,1,1227837417281586_1227974650601196,1.1985e+15,2016-05-20T15:14:01+0000,148755278523144
174522,174522,174568,148755278523144_1227837417281586,God bless them all and watch over them and their families,2,1227837417281586_1227871120611549,1.02072e+16,2016-05-20T15:14:01+0000,148755278523144
174523,174523,174569,148755278523144_1227837417281586,Godspeed Soldiers!! Ì†ºÌ∑∫Ì†ºÌ∑∏ you make us PROUD!!!,2,1227837417281586_1227866253945369,1.02096e+16,2016-05-20T15:14:01+0000,148755278523144
174524,174524,174570,148755278523144_1227837417281586,"Thank you for your service, and will be praying for each and everyone.",2,1227837417281586_1227865707278757,1.19948e+15,2016-05-20T15:14:01+0000,148755278523144
174525,174525,174571,148755278523144_1227837417281586,Prayers go with them and their families!! Ì†ΩÌπèÌ†ºÌøªÌ†ΩÌπèÌ†ºÌøªÌ†ΩÌπèÌ†ºÌøªÌ†ºÌ∑±Ì†ºÌ∑∑Ì†ºÌ∑±Ì†ºÌ∑∑Ì†ºÌ∑±Ì†ºÌ∑∑Ì†ºÌ∑±Ì†ºÌ∑∑,2,1227837417281586_1227966100602051,1.19411e+15,2016-05-20T15:14:01+0000,148755278523144
174526,174526,174572,148755278523144_1227837417281586,God bless and take care of each and everyone of them and their families.,2,1227837417281586_1227884087276919,1.02094e+16,2016-05-20T15:14:01+0000,148755278523144
174527,174527,174573,148755278523144_1227837417281586,"God Bless you all, keep you safe and your families!! Thank you for your service!!",2,1227837417281586_1227897697275558,1.29708e+15,2016-05-20T15:14:01+0000,148755278523144
174528,174528,174574,148755278523144_1227837417281586,God Bless each and every one of you!!,2,1227837417281586_1227842230614438,1.08799e+15,2016-05-20T15:14:01+0000,148755278523144
174529,174529,174575,148755278523144_1227837417281586,Prayers for them and their families.,2,1227837417281586_1227865150612146,1.00223e+15,2016-05-20T15:14:01+0000,148755278523144
174530,174530,174576,148755278523144_1227837417281586,My thanks to all for serving!  My thoughts are with you and your families - stay safe!!!,2,1227837417281586_1227854160613245,1.25712e+15,2016-05-20T15:14:01+0000,148755278523144
174531,174531,174577,148755278523144_1227837417281586,Prayers for a safe return. Thank you all for your service.,2,1227837417281586_1227976157267712,1.32884e+15,2016-05-20T15:14:01+0000,148755278523144
174532,174532,174578,148755278523144_1227837417281586,"Made me tear up, be safe Jamie Ramsdell. Micheal is such a lucky young man to have such a great mother.",2,1227837417281586_1228051477260180,5.46055e+14,2016-05-20T15:14:01+0000,148755278523144
174533,174533,174579,148755278523144_1227837417281586,May God Bless and keep them all safe!,2,1227837417281586_1227843140614347,1.23669e+15,2016-05-20T15:14:01+0000,148755278523144
174534,174534,174580,148755278523144_1227837417281586,God Bless warriors!! Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ΩÌπè you make us proud!,0,1227837417281586_1228119917253336,1.02088e+16,2016-05-20T15:14:01+0000,148755278523144
174535,174535,174581,148755278523144_1227837417281586,Come back safe hooah!  God bless all.,0,1227837417281586_1228024113929583,1.02017e+16,2016-05-20T15:14:01+0000,148755278523144
174536,174536,174582,148755278523144_1227837417281586,...GOD BLESS you ALL!!!!,2,1227837417281586_1227847787280549,1.02066e+16,2016-05-20T15:14:01+0000,148755278523144
