,Post_ID,Comment,Created_Time,Comment_ID,Commenter_ID,Likes
167,190556161005811_376934509034641,It's a shame they won't open it anymore to the public. I've requested on Memorial Day and last Labor Day and was told they would not be opening it for anyone. Lt. Col. Chesney worked hard to get the park reopened.  :(,2012-06-12T22:48:18+0000,376934509034641_935807,10203064159067017,1
168,190556161005811_376934509034641,"Hi Julie, thanks for the comment. Yes it is a shame we can't keep it open. We are trying to put together a 70th Birthday event on Sept. 13th this fall.",2012-06-18T13:42:12+0000,376934509034641_944409,190556161005811,0
169,190556161005811_376934509034641,"Awesome, look forward to it!",2012-06-18T14:55:03+0000,376934509034641_944501,10203064159067017,0
170,190556161005811_376934509034641,HiPArDner Park is open to the public now.  The depot is working hard to spruce it up and it is already looking great!,2012-08-16T23:29:24+0000,376934509034641_1062197,10202656073016920,0
171,190556161005811_376934509034641,"OK, wh's paying for this? Did CMA give us funding...Oh, wait, I'm not at work anymore. Never mind!",2012-08-17T00:54:26+0000,376934509034641_1062342,10204279327214916,0
172,190556161005811_372372622824163,"Pueblo Chemical Depot...SAFE, STRONG, and SEVENTY!!!",2012-06-04T15:08:05+0000,372372622824163_3706809,1222565767803657,1
173,190556161005811_368630523198373,Great Job! Appreciate you getting out into the communtity and making a positive impact.,2012-05-29T22:07:11+0000,368630523198373_911739,766714320134298,0
174,190556161005811_364847840243308,"This is soooo cool, thank you for sharing this piece of our history",2012-05-28T15:45:37+0000,364847840243308_909593,10205905130640393,0
175,190556161005811_318230071586633,"This will surely be a great event to come out and have some fun...its golfing, it has to be fun!",2012-05-29T22:00:57+0000,322349854507988,766714320134298,0
176,190556161005811_318230071586633,"If I hit it right, it's a slice.  If I hit it left, it's a hook.  If I hit it straight, it's a miracle.",2012-06-21T13:02:03+0000,334969609912679,10203927952937523,0
